"EMP_ID"	"FIRST_NAME"	"LAST_NAME"	"LASTFOUR_SSN"	"CO_MOBILE"	"CO_EMAIL"	"ACTION"	"ACTION_DATE"	"JOB_TITLE"	"SUPERVISOR_ID"	"DEPT_CODE"
1506	"Kelley"	"Mthews"	"2433"	"345-654-3457"	"methew@abcco.com"	"HIRE"	06-OCT-2023 03:58:16 PM	"IT Technical Support Specialist"	1	"ITHELP    "
1101	"Alice"	"Henderson"	"5604"	"9321234567"	"alice.henderson@abcco.com"	"HIRE"	27-OCT-2023 12:00:00 AM	"HR Manager"		"HR        "
1102	"Charles"	"Finley"	"6506"	"9327654321"	"charles.finley@abcco.com"	"HIRE"	27-OCT-2023 12:00:00 AM	"Accounting Manager"		"ACCT      "
2201	"Emily"	"Johnson"	"6969"	"9361234567"	"emily.johnson@abcco.com"	"HIRE"	27-OCT-2023 12:00:00 AM	"HR Specialist"	1101	"HR        "
2202	"James"	"Smith"	"9856"	"9362345678"	"james.smith@abcco.com"	"HIRE"	27-OCT-2023 12:00:00 AM	"HR Specialist"	1101	"HR        "
2203	"Olivia"	"Williams"	"1546"	"9363456789"	"olivia.williams@abcco.com"	"HIRE"	27-OCT-2023 12:00:00 AM	"Accounting Specialist"	1102	"ACCT      "
2204	"William"	"Brown"	"7806"	"9364567890"	"william.brown@abcco.com"	"HIRE"	27-OCT-2023 12:00:00 AM	"Accounting Specialist"	1102	"ACCT      "
522	"Shirley"	"Eaglet"	"5737"	"832-721-1194"	"speagle@abcco.com"	"CHANGE JOB TITLE"	15-JAN-2023 08:50:17 PM	"Digital Sales Manager"	1326	"SALES     "
848	"Jessica"	"Nguyen"	"2519"	"281-426-0943"	"Jnguyen@abcco.com"	"HIRE"	12-JAN-2022 05:00:01 PM	"Recruiter"		"HR        "
851	"Samantha"	"Scott"	"9315"	"832-810-0023"	"Sscott@abcco.com"	"HIRE"	07-JAN-2021 02:04:11 PM	"System Analyst"		"ITHELP    "
855	"Jessica"	"Nguyen"	"2519"	"281-422-0943"	"Jenguyen@abcco.com"	"HIRE"	12-JAN-2022 05:00:01 PM	"Recruiter"		"HR        "
862	"Jessica"	"Nguyen"	"2519"	"281-432-0943"	"Jennguyen@abcco.com"	"HIRE"	12-JAN-2022 05:00:01 PM	"Recruiter"		"HR        "
863	"Samantha"	"Scott"	"9315"	"832-850-0023"	"Sascott@abcco.com"	"HIRE"	07-JAN-2021 02:04:11 PM	"System Analyst"		"ITHELP    "
976	"Steve"	"Rogers"	"1918"	"832-191-2345"	"captamerica@gmail.com"	"HIRE"	18-MAY-2022 10:16:03 AM	"Human Resources Service"	23	"HR        "
977	"Bruce"	"Banner"	"1987"	"832-123-2565"	"hulkout@gmail.com"	"HIRE"	18-MAY-2022 10:16:03 AM	"Cloud Resources Support Specialist"	1108	"IT        "
954	"Michael"	"Jordan"	"2323"	"832-230-9124"	"mjordan@abcco.com"	"HIRE"	15-JAN-1997 08:50:17 PM	"Accountant Manager"		"ACCT      "
955	"Jose"	"Altuve"	"2727"	"832-270-2017"	"jaltuve@abcco.com"	"HIRE"	15-OCT-2017 08:50:17 PM	"IT Support"		"ITHELP    "
994	"Alex"	"Johnson"	"7070"	"281-304-3207"	"AlexJohnson@24UCC.com"	"HIRE"	15-JAN-2023 12:00:00 AM	"Accounting"	3	"ACCT      "
999	"Silvia"	"Ouyang"	"6314"	"253-409-5960"	"silviaouyang123@gmail.com"	"HIRE"	14-DEC-2022 09:53:35 AM	"Public Relation Specialist"	2	"MARK      "
1000	"Lucas"	"Zhu"	"2381"	"253-406-5973"	"lzhu1@gmail.com"	"HIRE"	11-NOV-2022 09:30:56 AM	"IT Technical Support Specialist"	1	"ITHELP    "
1401	"Charlie"	"Malak"	"2850"	"832-615-3041"	"cmalak@abcco.com"	"HIRE"	15-AUG-2023 08:30:37 PM	"IT Technical Support Specialist"	1	"ITHELP    "
1404	"Doran"	"Raeng"	"2384"	"832-554-1403"	"draeng@abcco.com"	"HIRE"	17-AUG-2023 06:26:37 PM	"Media Marketing Assistant"	1200	"MARK      "
1058	"James"	"Flynn"	"8365"	"832-481-3957"	"jflynn@abcco.com"	"HIRE"	10-JAN-2023 06:20:39 AM	"Bookkeeping Clerk"	1326	"ACCT      "
1059	"Lana"	"Peterson"	"5629"	"832-334-8736"	"lpeters@abcco.com"	"HIRE"	30-OCT-2022 12:48:53 PM	"Cloud Resources Support Specialist"	1108	"IT        "
1241	"Jessica"	"Brown"	"3857"	"3817463523"	"jessicabrown@abcco.com"	"HIRE"	08-MAR-2023 09:00:00 AM	"Recruiter"	2	"HR        "
1561	"Tim"	"Snail"	"8005"	"832-514-0099"	"tsnailabcco.com"	"CHANGE JOB TITLE"	09-FEB-2024 03:20:15 PM	"Sales Representative"	78	"SALES     "
819	"Bob"	"Smith"	"7653"	"346-346-6434"	"bsmith01@abcco.com"	"HIRE"	13-JUN-2021 09:15:03 AM	"Scheduler"		"MARK      "
820	"Joe"	"Smith"	"1901"	"713-714-715"	"jsmith19@abcco.com"	"HIRE"	12-MAR-2022 11:12:03 AM	"Technical Analyst"		"ITHELP    "
821	"Mary"	"Jane"	"50  "	"832-238-831"	"mjane50@abcco.com"	"HIRE"	01-JAN-2022 04:12:03 PM	"IT Helpdesk Technican"		"ITHELP    "
824	"Jeremy"	"Griffith"	"168 "	"832-777-0707"	"jgriffith@abcco.com"	"HIRE"	03-FEB-2023 06:00:00 AM	"Cloud Systems Integrator"	1222	"IT        "
825	"Connor"	"Guy"	"1168"	"832-777-0709"	"cguy@abcco.com"	"HIRE"	25-JUN-2022 06:00:00 AM	"Systems Analyst"	1	"ITHELP    "
883	"Daniel"	"Bard"	"9321"	"832-000-0000"	"dbard@abcco.com"	"HIRE"	14-FEB-2023 10:50:17 AM	"Accounting Intern"		"ACCT      "
884	"Shaun"	"LeBlanc"	"9001"	"832-001-1000"	"sleblanc@abcco.com"	"HIRE"	14-FEB-2023 10:50:17 AM	"IT Security Assistant Manager"	463	"ITSEC     "
886	"Katelyn"	"Crane"	"9291"	"832-051-1063"	"kcrane@abcco.com"	"HIRE"	14-FEB-2023 10:50:17 AM	"IT Security Intern"		"ITSEC     "
978	"Jane"	"Smith"	"2839"	"832-234-0933"	"smith23@abcco.com"	"HIRE"	18-JAN-2022 12:00:00 AM	"Sales_Representative"	23	"SALES     "
982	"Christian"	"Xavier"	"9091"	"459-021-5091"	"cgonzales@abcco.com"	"HIRE"	22-MAY-2023 09:50:30 AM	"Recruiter"	2	"HR        "
983	"Alex"	"Maher"	"8989"	"190-381-9898"	"amaher@abcco.com"	"HIRE"	02-SEP-2022 12:45:30 PM	"Systems Analyst"	1	"ITHELP    "
1054	"Ben"	"Walker"	"5555"	"832-535-1234"	"benw@abcco.com"	"HIRE"	15-JAN-2022 12:00:00 AM	"Customer Relationship Specialist"	1	"SALES     "
1350	"George"	"Habash"	"1948"	"318-469-8240"	"georgehabash@abcco.com"	"HIRE"	23-JUL-2022 07:42:12 AM	"Technician"		"ITHELP    "
1053	"Evan"	"Elkins"	"5284"	"831-535-1234"	"EE@abcco.com"	"HIRE"	15-JAN-2022 12:00:00 AM	"Hardware Support Specialist"	887	"IT        "
423	"Ashley"	"Smith"	"5698"	"312-774-2121"	"Asmith@hotmail.com"	"HIRE"	12-JAN-2023 12:00:00 AM	"Accountant"	2	"ACCT      "
424	"Sanjuana"	"Garcia"	"8514"	"516-712-1199"	"Sgarcia@hotmail.com"	"HIRE"	01-FEB-2021 12:00:00 AM	"Systems Analyst"	1	"ITHELP    "
425	"David"	"Willy"	"6515"	"614-711-1119"	"Dwilly@hotmail.com"	"HIRE"	12-MAR-2021 12:00:00 AM	"IT Help Desk Manager"		"ITHELP    "
1262	"Michelle"	"Jones"	"1295"	"832-704-1221"	"michjones@abcco.com"	"HIRE"	11-MAY-2020 01:15:12 PM	"Senior Developer"		"TECSOL    "
1263	"William"	"Smiths"	"1375"	"832-784-1929"	"wsmiths@abcco.com"	"HIRE"	20-JUN-2021 11:13:07 AM	"Junior Developer"		"TECSOL    "
1267	"William"	"Smiths"	"1375"	"832-784-1999"	"willsmiths@abcco.com"	"HIRE"	20-JUN-2021 11:13:07 AM	"Junior Developer"		"TECSOL    "
1268	"Ken"	"Rogers"	"2579"	"832-482-2939"	"kenrogs@abcco.com"	"HIRE"	10-JUL-2021 10:23:07 AM	"IT Help Desk"		"ITHELP    "
160	"Jacob"	"Jacobson"	"9898"	"808-505-9091"	"jjacobson@abcco.com"	"HIRE"	09-AUG-2022 08:15:15 AM	"Supply Chain Support Technician"	312	"LOGTRAN   "
161	"Robert"	"Robertson"	"9897"	"808-505-8889"	"rrobertson@abcco.com"	"HIRE"	08-MAY-2022 08:15:15 AM	"IT Technical Support Specialist"	312	"ITHELP    "
1323	"Brian"	"Griffin"	"5683"	"713-234-1295"	"brgrif@abcco.com"	"HIRE"	06-DEC-2022 08:35:20 AM	"Systems Analyst"	552	"ITHELP    "
1324	"Roger"	"Smith"	"7520"	"832-214-7095"	"rosmit@abcco.com"	"HIRE"	23-OCT-2022 10:42:20 AM	"Administrative Assistant"	1200	"MARK      "
1325	"Jason"	"Bourne"	"5318"	"713-610-8285"	"jabour@abcco.com"	"CHANGE JOB TITLE"	15-NOV-2022 11:23:20 AM	"IT Technical Support Specialist"	567	"ITHELP    "
1326	"Bruce"	"Wayne"	"1111"	"443-232-8836"	"bwayne@wtech.com"	"CHANGE JOB TITLE"	30-AUG-2022 12:00:00 AM	"CEO"		"EXEC      "
1327	"Tony"	"Stark"	"1112"	"444-232-8836"	"tstark@starkindustries.com"	"HIRE"	30-AUG-2022 12:00:00 AM	"CTO"		"EXEC      "
1328	"Diana"	"Prince"	"1113"	"445-232-8836"	"dprince@wtech.com"	"HIRE"	30-AUG-2022 12:00:00 AM	"Administration"		"HR        "
1329	"Clark"	"Kent"	"1114"	"446-232-8836"	"ckent@wtech.com"	"HIRE"	30-AUG-2022 12:00:00 AM	"Administration"		"HR        "
1330	"Peter"	"Parker"	"1115"	"447-232-8836"	"pparker@wtech.com"	"HIRE"	30-AUG-2022 12:00:00 AM	"IT Technician"		"ITHELP    "
1331	"Jasmine"	"Change"	"7489"	"345-678-9012"	"j.change1234@abcco.com"	"HIRE"	28-JAN-2023 09:00:00 AM	"Financial Analyst"	2	"ACCT      "
1332	"Ethan"	"Nguyen"	"5137"	"555-267-9823"	"enguyen5432@abcco.com"	"HIRE"	23-SEP-2021 09:00:00 AM	"Systems Analyst "	1	"ITHELP    "
1344	"Tim"	"Halton"	"5253"	"832-770-2323"	"timhalton@abcco.com"	"HIRE"	01-AUG-2022 08:53:35 AM	"Technician"	1	"ITHELP    "
1345	"Brad"	"Blanchard"	"7865"	"832-770-1905"	"bdblanchard@abcco.com"	"HIRE"	01-SEP-2022 08:53:35 AM	"Systems Analyst"	523	"ACCT      "
1346	"Kelly"	"Susan"	"4242"	"832-431-8544"	"ksusan@abcco.com"	"HIRE"	22-JUN-2022 08:53:35 AM	"Recruiter"	2	"HR        "
1347	"Fredrick"	"Bulsara"	"9924"	"832-125-6314"	"fcbulsara@abcco.com"	"HIRE"	10-JAN-2022 03:00:00 AM	"Security Analyst"	4	"ITSEC     "
1348	"Anya"	"Nazari"	"8946"	"281-444-6338"	"anazari@abcco.com"	"HIRE"	18-MAY-2022 10:16:03 AM	"Cloud Resources Support Specialist"	1108	"IT        "
1349	"Terry"	"Bogard"	"4299"	"832-521-1814"	"tgbogard@abcco.com"	"HIRE"	10-AUG-2022 03:00:00 AM	"GIS Technician"	3	"LOGTRAN   "
1351	"Yasser"	"Arafrat"	"1967"	"318-469-8244"	"yasserarafrat@abcco.com"	"HIRE"	26-JUL-2022 05:41:11 AM	"Systems Analyst"		"ITHELP    "
1352	"Ricardo Vargas"	"Gonzales"	"1216"	"832-832-835"	"rvargas@cougarland.com"	"HIRE"	20-MAY-2022 01:27:00 PM	"Passenger Service Agent"		"CUST      "
1353	"Giselle"	"Gonzales"	"1215"	"832-832-834"	"ggonzales@cougarland.com"	"HIRE"	20-MAY-2022 01:24:00 PM	"Baggage Handler"		"BAG       "
1354	"Jose"	"Garcia"	"1214"	"832-832-833"	"jgarcia@cougarland.com"	"HIRE"	20-MAY-2022 01:23:00 PM	"Logistics Operator"		"LOGTRAN   "
1355	"Joe"	"Molder"	"6791"	""	"JMolder@gmail.com"	"HIRE"	31-AUG-2016 12:00:00 AM	"Marketing Director"		"MARK      "
1356	"Gary"	"Sanchez"	"3421"	""	"Gsanchez@gmail.com"	"HIRE"	23-JUN-2022 12:00:00 AM	"Junior Technician"		"ITHELP    "
1357	"Larry"	"Garcia"	"4562"	""	"LGarcia@gmail.com"	"HIRE"	03-AUG-2009 12:00:00 AM	"Senior Technician"		"ITHELP    "
1503	"Anna"	"Luu"	"5234"	"832-454-6343"	"aluu@abcco.com"	"HIRE"	21-SEP-2023 08:30:23 PM	"IT Technical Support Specialist"	2	"ITHELP    "
500	"Henry"	"Jackson"	"1234"	"832-783-2829"	"henry.jackson@example.com"	"HIRE"	02-MAY-2022 12:00:00 AM	"IT Technical Support Specialist"	1	"ITHELP    "
712	"Gabriel"	"Prejean"	"0612"	"7138900988"	"gprejean@abcco.com"	"HIRE"	09-AUG-2023 12:00:00 AM	"IT Technical Support Specialist"	2	"ITHELP    "
506	"Ponnusamy"	"Subash"	"0911"	"445-232-8936"	"subash.ponnusamy@abcco.com"	"HIRE"	01-AUG-2022 09:00:00 AM	"HR Assistant"	1	"HR        "
508	"Gupta"	"Naveen"	"0911"	"445-232-9936"	"gupta.naveen@abcco.com"	"HIRE"	01-SEP-2022 09:00:00 AM	"IT Technical Support Specialist"	1	"ITHELP    "
803	"Sarah"	"Reid"	"1811"	"361-373-3459"	"sreid18@abcco.com"	"HIRE"	10-FEB-2023 10:30:00 AM	"College Recruiter"	2	"HR        "
804	"Seth"	"Ryan"	"280 "	"713-773-3988"	"sryan22@abcco.com"	"HIRE"	22-OCT-2022 09:30:00 AM	"System Analyst"	1	"ITHELP    "
865	"Dylan"	"Malkova"	"6751"	"907-058-3957"	"DylanMalkova@gmail.com"	"HIRE"	01-JAN-2023 12:00:00 AM	"Forensic Analyst"	1	"ITSEC     "
879	"Jaime"	"Vinas"	"2698"	"829-589-8888"	"jvinas@abcco.com"	"HIRE"	23-JAN-2022 12:00:00 AM	"IT Executive"		"EXEC      "
929	"Melissa"	"Guzman"	"6541"	"346-445-2415"	"melguzman@abcco.com"	"HIRE"	25-AUG-2020 01:37:42 PM	"IT Technical Support Specialist"	11	"ITHELP    "
931	"Josue"	"Hernandez"	"8745"	"832-485-5545"	"jhernandez@abcco.com"	"HIRE"	16-DEC-2022 07:43:23 AM	"Network System Analyst"	11	"ITSEC     "
984	"Sharona"	"Summers"	"3202"	"832-345-0987"	"SSummers@abcco.com"	"HIRE"	17-FEB-2023 10:23:12 AM	"Salesman"	78	"SALES     "
985	"Jean"	"Grey"	"3321"	"832-231-0947"	"JGrey@abcco.com"	"HIRE"	17-FEB-2023 10:23:12 AM	"IT Help Desk"	1	"ITHELP    "
1007	"JayT"	"Johnson"	"203 "	"305-618-9279"	"jtjohns@bfarm.com"	"HIRE"	22-MAR-2023 08:55:09 AM	"IT Technical Support Specialist"	17	"ITHELP    "
1021	"Jessica"	"Brown"	"6374"	"832-845-9978"	"jebrown@losco.com"	"HIRE"	15-FEB-2023 09:48:12 AM	"Systems Analyst"	1	"ITHELP    "
1023	"Mark"	"Johnson"	"7211"	"313-134-9424"	"mtjohnson@losco.com"	"HIRE"	17-MAY-2023 09:31:42 AM	"Cloud Systems Analyst"	1222	"IT        "
1029	"Mark"	"Johnson"	"7211"	"935-134-9424"	"dontknow@losco.com"	"HIRE"	17-MAY-2023 09:31:42 AM	"Cloud Systems Analyst"	1222	"IT        "
1030	"Jessica"	"Brown"	"6374"	"832-845-9678"	"whyme@losco.com"	"HIRE"	15-FEB-2023 09:48:12 AM	"Systems Analyst"	1	"ITHELP    "
1032	"Reid"	"Duke"	"6673"	""	"duke17@abcco.com"	"HIRE"	15-JUN-2022 12:00:00 AM	"IT Technical Support Specialist"	1	"ITHELP    "
1033	"Sally"	"Hill"	"4108"	""	"shill42@abcco.com"	"HIRE"	08-AUG-2022 12:00:00 AM	"HR Consultant"	2	"HR        "
6664	"Trent"	"Hughes"	"6666"	"832-356-8821"	"thughes@abcco.com"	"HIRE"	18-FEB-2023 02:52:00 AM	"System Admin 1"	1	"ITHELP    "
6665	"Eric"	"Jeewa"	"6667"	"832-356-8822"	"ejeewa@abcco.com"	"HIRE"	17-FEB-2023 02:52:00 AM	"System Admin 1"	1	"ITHELP    "
8080	"Sandy"	"Crane"	"8181"	""	"SandyCrane@gmail.com"	"HIRE"	15-JAN-2023 12:00:00 AM	"Accountant"		"ACCT      "
1042	"Jacky"	"Jacobs"	"2342"	"832-111-1123"	"jjacobs@abcco.com"	"HIRE"	22-JUN-2021 08:55:23 AM	"HR Manager"	2	"HR        "
1043	"Ron"	"Don"	"4223"	"832-111-1323"	"rdon@abcco.com"	"HIRE"	22-JUN-2021 08:55:23 AM	"IT Technical Support Specialist"	1	"ITHELP    "
939	"Carlos"	"Smith"	"1414"	"281-847-1234"	"csmith68@abcco.com"	"HIRE"	18-NOV-2013 11:12:54 AM	"IT Technical Support Specialist"	2	"ITHELP    "
1161	"Brielle"	"Leite"	"2811"	"713-305-2836"	"brileite@abcco.com"	"HIRE"	28-NOV-2022 12:00:00 AM	"Accounting Assistant Manager"	1	"ACCT      "
1162	"Samira"	"White"	"6564"	"713-505-9589"	"sawhite@abcco.com"	"HIRE"	27-NOV-2022 12:00:00 AM	"Cybersecurity Analyst"	14	"ITSEC     "
1163	"Fabien"	"White"	"4332"	"832-290-0054"	"Fabwhite@abcco.com"	"HIRE"	27-NOV-2022 12:00:00 AM	"IT Help Desk Support Assistant"	13	"ITHELP    "
48	"Ali"	"Hassan"	"1234"	"281-333-4455"	"aahassan@abcco.com"	"HIRE"	01-AUG-2022 03:56:35 PM	"IT Technical Support Specialist"		"ITHELP    "
49	"Felix"	"Rafa"	"1264"	"281-444-5566"	"ffrafa@abcco.com"	"HIRE"	01-AUG-2022 03:57:35 PM	"HR Information Specialist"	1107	"HR        "
52	"Cole"	"Fuller"	"1123"	"281-555-6677"	"ccfuller@abcco.com"	"HIRE"	01-AUG-2022 03:58:35 PM	"IT Support Specialist"		"ITHELP    "
205	"Abraham"	"Borko"	"2398"	"281-299-0317"	"aborko@abcco.com"	"HIRE"	17-AUG-2020 12:00:00 AM	"IT Technical Support Specialist"		"ITHELP    "
1522	"Candy"	"Cane"	"9831"	"832-832-2181"	"ccane45@abcco.com2"	"HIRE"	17-AUG-2023 07:57:07 AM	"Accountant"		"ACCT      "
1523	"Sandy"	"Crane"	"0987"	"832-832-2254"	"sandy.crane@abcco.com2"	"HIRE"	21-SEP-2023 10:52:27 PM	"Accountant"		"ACCT      "
125	"Adrian"	"Fletcher"	"4567"	"713-582-8262"	"afletcher@abcco.com1"	"HIRE"	01-AUG-2023 12:00:00 AM	"IT Technical Support Specialist"		"ITHELP    "
18	"Benito"	"Martinez"	"1000"	"713-818-4591"	"b.martinez@abcco.com"	"HIRE"	01-JUL-2022 12:00:00 AM	"Tax Accountant"		"ACCT      "
19	"Anita"	"Martinez"	"1001"	"832-818-4597"	"a.martinez@abcco.com"	"HIRE"	01-JUL-2023 12:00:00 AM	"IT Technical Support Specialist"		"ITHELP    "
20	"John"	"Dobson"	"1234"	"832-555-1234"	"j.dobson@abcco.com"	"HIRE"	01-JAN-2021 12:00:00 AM	"Manager"	219	"HR        "
305	"Brittney"	"Hanna"	"9832"	"281-299-0337"	"bhanna@abcco.com"	"HIRE"	12-JAN-2023 12:00:00 AM	"Accountant"		"ACCT      "
520	"Omar"	"Little"	"8844"	"832-832-6914"	"OLittle@abcco.com"	"HIRE"	22-OCT-2022 07:42:00 PM	"ACCOUNTANT"	2	"ACCT      "
521	"Ricky"	"Martin"	"9944"	"832-832-6915"	"Rmartin@abcco.com"	"HIRE"	22-OCT-2022 07:44:02 PM	"IT Help Desk"	2	"ITHELP    "
806	"Sarah"	"Flores"	"4568"	"713-412-9996"	"sflores@abcco.com"	"HIRE"	03-JAN-2023 02:25:15 PM	"IT Help Desk Manager"	1326	"ITHELP    "
807	"Emily"	"Monroe"	"9887"	"713-412-9997"	"emonroe@abcco.com"	"HIRE"	03-JAN-2022 09:25:15 AM	"System Manager"	1327	"ITHELP    "
812	"Michael"	"Rodriguez"	"7445"	"713-412-9990"	"mirod@abcco.com"	"HIRE"	03-JAN-2021 01:05:15 PM	"Project Manager"	1326	"MARK      "
841	"Philip"	"Fry"	"1077"	"832-307-0157"	"pjfry@abcco.com"	"HIRE"	01-JAN-2023 08:50:17 AM	"Delivery Boy"		"LOGTRAN   "
842	"Hermes"	"Conrad"	"1456"	"832-567-8520"	"hconrad@abcco.com"	"HIRE"	10-JAN-2020 08:50:17 AM	"IT Technical Support Specialist"		"ITHELP    "
843	"Amy"	"Wong"	"5672"	"832-987-0056"	"awong@abcco.com"	"HIRE"	10-JAN-2020 08:50:17 AM	"Systems Analyst"		"ITHELP    "
885	"Jyn"	"Erso"	"8507"	"281-888-3444"	"jErso@abcco.com"	"HIRE"	01-DEC-2022 08:00:00 AM	"Vice President Procurement"	1326	"EXEC      "
887	"Stella"	"Star"	"7758"	"713-333-1010"	"sStar@abcco.com"	"HIRE"	01-SEP-2022 08:00:00 AM	"IT Hardware Assets Manager"	995	"IT        "
997	"Mark"	"Smith"	"5739"	"832-721-1184"	"msmith@abcco.com"	"HIRE"	10-JAN-2023 08:20:20 AM	"Recruiter"		"HR        "
998	"Keven"	"Gates"	"5234"	"832-731-1184"	"kgates@abcco.com"	"HIRE"	20-JAN-2023 08:20:20 AM	"IT Technical Support Specialist"		"ITHELP    "
9991	"Julio"	"Acosta"	"9991"	"832-874-8004"	"julacosta@abcco.com"	"HIRE"	25-AUG-2020 08:00:00 AM	"CSO, chief security officer"	17	"EXEC      "
9992	"Marcos"	"Sorto"	"1991"	"713-999-1234"	"marsorto@abcco.com"	"HIRE"	07-JAN-2022 08:00:00 AM	"Field Analyst"	9991	"ITHELP    "
77	"Ben"	"Walker"	"1587"	"832-665-9999"	"bwalker@abcco.com"	"HIRE"	19-JUL-2020 12:00:00 AM	"Systems Analyst"	1	"ITHELP    "
78	"Jim"	"Shark"	"2465"	"832-555-9999"	"jshark@abcco.com"	"CHANGE JOB TITLE"	08-JAN-2020 12:00:00 AM	"Director of Sales"		"SALES     "
79	"Jimmy"	"Tran"	"2225"	"832-979-5555"	"jtran@abcco.com"	"HIRE"	13-MAR-2022 12:00:00 AM	"Sales Representative"	78	"SALES     "
1055	"Harley"	"Lee"	"1235"	"832-721-2052"	"HarleyLee@abcco.com"	"HIRE"	16-APR-2022 10:50:17 AM	"Recruiter"	3	"HR        "
1056	"Alex"	"Gates"	"4486"	"281-456-2256"	"AlexGates@abcco.com"	"HIRE"	28-FEB-2022 11:00:15 AM	"Systems Support Analyst"	5	"ITHELP    "
1057	"Billy"	"Gauss"	"5698"	"281-589-8899"	"BillyGauss@abcco.com"	"HIRE"	12-DEC-2022 12:00:00 AM	"IT Help Desk Manager"	1	"ITHELP    "
1200	"Leroy"	"Avery"	"1728"	"281-402-2921"	"aLEROY@gmail.com"	"HIRE"	02-FEB-2023 12:00:00 AM	"Media Marketing Manager"		"MARK      "
1201	"Ronald"	"Sage"	"2451"	"281-828-1912"	"RSage55@gmail.com"	"HIRE"	12-MAR-2022 12:00:00 AM	"IT Help Desk Associate"		"ITHELP    "
1181	"Carla"	"Martinez"	"5678"	"281-590-6820"	"carlam@abcco.com"	"HIRE"	12-SEP-2021 10:10:10 AM	"Manager"	441	"HR        "
1182	"Alex"	"Richards"	"7890"	"281-590-6940"	"alexr@abcco.com"	"HIRE"	20-MAR-2022 11:10:11 AM	"Assistant"	391	"ITHELP    "
1221	"Jessica"	"Smith"	"7825"	"832-662-2432"	"jsmith@gmail.com"	"HIRE"	12-JAN-2023 10:00:00 AM	"Accountant"	1161	"ACCT      "
1222	"David"	"Nguyen"	"9096"	"713-227-8032"	"DavidNguyen7@gmail.com"	"HIRE"	12-JAN-2022 10:00:00 AM	"Cloud Systems Manager"	995	"IT        "
1223	"Michael"	"Tran"	"9099"	"713-227-5949"	"MichaelTran28@gmail.com"	"HIRE"	12-DEC-2022 10:00:00 AM	"Cloud Systems Integrator"	1222	"IT        "
1269	"Raquel"	"Doe"	"2539"	"832-112-2039"	"raqdoe@abcco.com"	"HIRE"	11-JUL-2021 10:23:07 AM	"Cloud Systems Analyst"	1222	"IT        "
254	"Kendall"	"Fish"	"4987"	"832-667-6932"	"kgfish@abccohs.com"	"HIRE"	06-AUG-2020 12:00:00 AM	"Health Services IT Technical Support Specialist"	102	"ITHS      "
368	"Iris"	"Cat"	"7783"	"832-098-2314"	"icat@abccohs.com"	"HIRE"	05-AUG-2022 12:00:00 AM	"Director of Physicians"	16	"PHYS      "
400	"Kevin"	"Fish"	"5459"	"832-110-0390"	"kifish@abccohs.com"	"HIRE"	01-AUG-2022 12:00:00 AM	"Physician"	368	"PHYS      "
1408	"Raul"	"Perez"	"8194"	"832-438-4911"	"rperez@abcco.com"	"HIRE"	15-SEP-2023 08:00:00 AM	"IT Technical Support Specialist"	1	"ITHELP    "
1457	"Bill"	"Golden"	"7365"	"407-421-8765"	"bgold@abcco.com"	"HIRE"	15-AUG-2023 08:30:37 PM	"IT Technical Support Specialist"		"ITHELP    "
1458	"Wukong"	"Yi"	"1278"	"360-876-0912"	"SunWukong@abcco.com"	"HIRE"	15-AUG-2023 08:30:37 PM	"Systems Analyst"		"ITHELP    "
2070	"Ethan"	"Le"	"9473"	"3469359383"	"ethanle_1@gmail.com"	"HIRE"	12-JAN-2020 12:00:00 AM	"IT Technical Support Specialist"		"ITHELP    "
2610	"An"	"Pham"	"7462"	"8327405836"	"anpham_12@gmail.com"	"HIRE"	31-AUG-2023 12:00:00 AM	"Intern"		"ACCT      "
1543	"Katie"	"Rutty"	"2679"	""	"katie.rutty@abbco.com"	"HIRE"	26-SEP-2023 12:45:09 PM	"IT Technical Support Specialist"		"IT        "
1544	"Christian"	"Parker"	"3578"	""	"christian.parker@abbco.com"	"HIRE"	26-SEP-2023 12:53:55 PM	"Accounting Manager"		"ACCT      "
1545	"John"	"Phillip"	"1078"	""	"John.phillip@abbco.com"	"HIRE"	26-SEP-2023 12:54:30 PM	"IT Technical Support Specialist"		"IT        "
822	"Williams"	"Phannuel"	"3333"	"285-288-3605"	"WPhannuel@abcco.com"	"HIRE"	12-DEC-2022 08:53:35 AM	"Accountant"	523	"ACCT      "
823	"Steve"	"Killian"	"3777"	"281-336-9087"	"SKillian@abcco.com"	"HIRE"	09-MAY-2022 10:16:03 AM	"Systems Analyst"	354	"ITHELP    "
942	"Angela"	"Martin"	"9184"	"281-832-9458"	"amartin@abcco.com"	"HIRE"	05-FEB-2023 08:15:17 AM	"Accounting Specialist"	363	"ACCT      "
944	"Nick"	"Franklin"	"2858"	"713-975-2779"	"nfranklin@abcco.com"	"HIRE"	05-FEB-2023 08:17:20 AM	"IT Support"	4441	"ITHELP    "
1243	"Carol"	"Carbaugh"	"1234"	"713-716-0474"	"ccarbaugh@abcco.com"	"HIRE"	01-JAN-1990 12:00:00 AM	"Manager"	7	"HR        "
8982	"Brooke"	"Gallagher"	"6596"	"832-738-9273"	"bgalla@abcco.com"	"HIRE"	23-JUN-2022 06:35:02 AM	"Recruiter"	2	"HR        "
856	"Jeremt"	"Bronx"	"6137"	"713-568-1375"	"jbronx@abcco.com"	"HIRE"	23-JUN-2022 06:35:02 AM	"Cloud Resources Support Specialist"	1108	"IT        "
